20170724,2070,6208800,794,612,57,0,454,71,0,0,0,0,0,0,0,0,340,0,2856,0,0,0,0,0,0,0,0,454,0,13983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170725,2073,6218600,801,312,124,0,459,72,0,0,0,0,0,0,0,0,342,0,2873,0,0,0,0,0,0,0,0,458,0,14106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170726,2076,6227000,807,452,119,0,462,71,0,0,0,0,0,0,0,0,346,0,2906,0,0,0,0,0,0,0,0,460,0,14168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170727,2080,6239600,816,496,210,0,466,71,0,0,0,0,0,0,0,0,349,0,2932,0,0,0,0,0,0,0,0,466,0,14353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170728,2083,6248000,822,76,19,840000,470,74,0,0,0,0,0,0,0,0,352,0,2957,0,0,0,0,0,0,0,0,470,0,14476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170729,2085,6255000,827,549,84,840000,473,73,0,0,0,0,0,0,0,0,354,0,2974,0,0,0,0,0,0,0,0,472,0,14538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170730,2088,6264800,834,12,8,840000,477,74,0,0,0,0,0,0,0,0,357,0,2999,0,0,0,0,0,0,0,0,476,0,14661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170731,2092,6276000,842,323,152,840000,483,72,0,0,0,0,0,0,0,0,360,0,3024,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,482,0,14846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170801,2095,6285800,849,74,31,840000,486,73,0,0,0,0,0,0,0,0,363,0,3049,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,486,0,14969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170802,2098,6294200,855,122,23,840000,489,74,0,0,0,0,0,0,0,0,366,0,3074,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,488,0,15030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170803,2101,6304000,862,372,320,840000,493,75,0,0,0,0,0,0,0,0,369,0,3100,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,492,0,15154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170804,2106,6318000,872,514,279,840000,499,77,0,0,0,0,0,0,0,0,373,0,3133,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,498,0,15338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170805,2109,6327800,879,74,26,840000,504,77,0,0,0,0,0,0,0,0,376,0,3158,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,502,0,15462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170806,2112,6334800,884,20,9,840000,506,78,0,0,0,0,0,0,0,0,378,0,3175,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,506,0,15585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170807,2115,6344600,891,31,10,840000,510,80,0,0,0,0,0,0,0,0,381,0,3200,0,0,0,0,0,0,0,0,510,0,15708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170808,2119,6357200,900,242,206,840000,515,79,0,0,0,0,0,0,0,0,385,0,3234,0,0,0,0,0,0,0,0,514,0,15831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170809,2121,6364200,905,366,62,840000,518,80,0,0,0,0,0,0,0,0,388,0,3259,0,0,0,0,0,0,0,0,516,0,15893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170810,2125,6374000,912,497,24,840000,521,79,0,0,0,0,0,0,0,0,391,0,3284,0,0,0,0,0,0,0,0,520,0,16016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170811,2127,6381000,917,125,82,840000,524,80,0,0,0,0,0,0,0,0,393,0,3301,0,0,0,0,0,0,0,0,524,0,16139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170812,2132,6395000,927,67,20,840000,530,83,0,0,0,0,0,0,0,0,397,0,3335,0,0,0,0,0,0,0,0,530,0,16324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170813,2134,6403400,933,22,4,840000,533,83,0,0,0,0,0,0,0,0,400,0,3360,0,0,0,0,0,0,0,0,532,0,16386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170814,2139,6416000,942,448,115,0,539,81,0,0,0,0,0,0,0,0,402,0,3377,0,0,0,0,0,0,0,21981.14286,538,5607.389543,16570,249072,185,10068,106966.25,539709,18,36418,101000,708867,2528,134516.3942,384884,1392,67375,39323,310,19197.5,39152,88,19051.25
20170815,2141,6423000,947,344,130,0,542,84,0,0,0,0,0,0,0,0,405,0,3402,0,0,0,0,0,0,0,181365,542,49367.553,16694,267200,183,10068,114505,596123,31,36660,101000,684557,2805,133709.0328,342719,1560,67228.16458,81726,732,44487.5,88854,255,44202.5
20170816,2144,6432800,954,148,16,0,546,86,0,0,0,0,0,0,0,0,409,0,3436,0,0,0,0,0,0,0,190154,544,53585.3972,16755,263991,214,11425,117317.5,567377,14,35515,101000,704782,2301,121125,491636,1684,80133.67406,75159,762,54908.75,42257,158,19286.25
20170817,2147,6441200,960,427,77,0,549,83,0,0,0,0,0,0,0,0,411,0,3452,0,0,0,0,0,0,0,237724,548,64209.2524,16878,258908,216,11258,115897.5,575639,9,33714,101000,652236,2049,120978.3777,451921,1459,80750,90233,998,73362.5,41222,133,18188.75
20170818,2151,6453800,969,148,147,0,554,86,0,0,0,0,0,0,0,0,414,0,3478,0,0,0,0,0,0,0,234838,554,64885.7394,17063,50387,50,2106,34088,549040,6,33163,101000,496979,1459,90375,871798,2729,161875,89052,882,53787.5,36391,111,14332.5
20170819,2154,6462200,975,641,43,0,557,84,0,0,0,0,0,0,0,0,418,0,3511,0,0,0,0,0,0,0,293191,556,83324.8822,17125,39141,24,1405,16996.25,607802,13,35148,101000,519067,1518,90010.48618,944346,2740,161795.2527,76440,647,35110,20766,74,8807.5
20170820,2158,6474800,984,65,59,0,563,86,0,0,0,0,0,0,0,0,420,0,3528,0,0,0,0,0,0,0,313943,562,88061.0115,17310,24395,19,911,11182.5,575516,8,35014,101000,492577,1509,90375,874960,2568,161875,64359,550,36716.25,23538,85,9138.75
20170821,2162,6484600,991,367,123,0,568,86,0,0,0,0,0,0,0,0,424,0,3562,0,0,0,0,0,0,0,313936,566,88059.048,17433,31509,23,1052,20277.5,373548,4,22371,68782.11016,700614,2021,125000,967724,2516,161875,70679,517,35317.5,26112,99,9132.5
20170822,2164,6491600,996,671,74,0,570,87,0,0,0,0,0,0,0,0,426,0,3578,0,0,0,0,0,0,0,362349,570,102762.1764,17556,26714,15,974,18612.5,178025,3,10972,28750,496284,1341,85000,1047159,2461,161875,84778,698,36900,25468,83,9127.5
20170823,2168,6502800,1004,95,59,0,575,87,0,0,0,0,0,0,0,0,430,0,3612,0,0,0,0,0,0,0,369740,574,100939.02,17679,26270,22,994,16341.25,172357,0,11145,28760.3293,519085,1355,85000,1123042,2458,161875,87947,721,36700,26727,90,9126.25
20170824,2170,6509800,1009,35,25,0,577,90,0,0,0,0,0,0,0,0,433,0,3637,0,0,0,0,0,0,0,386443,576,100513.8243,17741,26784,21,1038,16373.75,151471,1,9828,29214.98139,472809,1269,85806.81392,1095020,2357,163012.5737,85453,740,36713,27253,68,8898.75
20170825,2174,6522400,1018,294,130,0,583,89,0,0,0,0,0,0,0,0,436,0,3662,0,0,0,0,0,0,0,108868,582,28479.8688,17926,14325,24,650,7242.5,226529,6,16603,150154.5741,593527,1753,225127.7899,845486,2082,250130.9548,31605,292,13596,11629,26,3076
20170826,2177,6530800,1024,347,121,0,585,89,0,0,0,0,0,0,0,0,439,0,3688,0,0,0,0,0,0,0,0,584,0,17987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170827,2180,6540600,1031,13,0,0,590,90,0,0,0,0,0,0,0,0,441,0,3704,0,0,0,0,0,0,0,0,590,0,18172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170828,2184,6551800,1039,384,294,0,594,92,0,0,0,0,0,0,0,0,445,0,3738,0,0,0,0,0,0,0,0,594,0,18295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170829,2187,6560200,1045,138,30,0,598,92,0,0,0,0,0,0,0,0,448,0,3763,0,0,0,0,0,0,0,0,598,0,18418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170830,2190,6571400,1053,36,7,0,602,91,0,0,0,0,0,0,0,0,451,0,3788,0,0,0,0,0,0,0,0,602,0,18542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170831,0,0,0,0,0,0,608,95,0,0,0,0,0,0,0,0,453,0,3805,0,0,0,0,0,0,0,0,606,0,18665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170901,0,0,0,0,0,0,611,92,0,0,0,0,0,0,0,0,457,0,3839,0,0,0,0,0,0,0,0,305,0,9394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170902,0,0,0,0,0,0,615,95,0,0,0,0,0,0,0,0,460,0,3864,0,0,0,0,0,0,0,0,307,0,9456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170903,0,0,0,0,0,0,618,93,0,0,0,0,0,0,0,0,463,0,3889,0,0,0,0,0,0,0,0,309,0,9517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170904,0,0,0,0,0,0,621,96,0,0,0,0,0,0,0,0,465,0,3906,0,0,0,0,0,0,0,0,310,0,9548,0,0,0,0,0,0,0,0,446040,1014,69900.87069,360079,1051,70250,22036,79,27133.75,83978,103,25002.5
20170905,0,0,0,0,0,0,626,94,0,0,0,0,0,0,0,0,468,0,3931,0,0,0,0,0,0,0,0,313,0,9640,0,0,0,0,0,0,0,0,517359,1001,69975.21824,419970,1003,70250,47686,204,67551.25,143357,199,61985
20170906,0,0,0,0,0,0,632,95,0,0,0,0,0,0,0,0,471,0,3956,0,0,0,0,0,0,0,0,315,0,9702,0,0,0,0,0,0,0,0,958911,1897,161065.8191,878585,1918,161239.1021,31433,136,46671.25,81480,137,39122.5
20170907,0,0,0,0,0,0,634,95,0,0,0,0,0,0,0,0,474,0,3982,0,0,0,0,0,0,0,0,317,0,9764,0,0,0,0,0,0,0,0,948629,1854,172353.0975,928721,1852,171666.9401,0,0,0,0,0,0
20170908,0,0,0,0,0,0,638,97,0,0,0,0,0,0,0,0,478,0,4015,0,0,0,0,0,0,0,0,319,0,9825,0,0,0,0,0,0,0,0,784114,1533,140750,1170675,2269,211000,0,0,0,0,0,0
20170909,0,0,0,0,0,0,641,97,0,0,0,0,0,0,0,0,480,0,4032,0,0,0,0,0,0,0,0,321,0,9887,0,0,0,0,0,0,0,0,683597,1510,141824.2102,1011170,2220,212128.103,0,0,0,0,0,0
20170910,0,0,0,0,0,0,647,101,0,0,0,0,0,0,0,0,484,0,4066,0,0,0,0,0,0,0,0,323,0,9948,0,0,0,0,0,0,0,0,751473,1481,145499.3352,1106811,2215,217223.2338,0,0,0,0,0,0
20170911,0,0,0,0,0,0,650,98,0,0,0,0,0,0,0,0,486,0,4082,0,0,0,0,0,0,0,0,325,0,10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170912,0,0,0,0,0,0,656,101,0,0,0,0,0,0,0,0,489,0,4108,0,0,0,0,0,0,0,0,327,0,10072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170913,0,0,0,0,0,0,658,102,0,0,0,0,0,0,0,0,492,0,4133,0,0,0,0,0,0,0,0,329,0,10133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170914,0,0,0,0,0,0,663,102,0,0,0,0,0,0,0,0,496,0,4166,0,0,0,0,0,0,0,0,331,0,10195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170915,0,0,0,0,0,0,668,103,0,0,0,0,0,0,0,0,498,0,4183,0,0,0,0,0,0,0,0,333,0,10256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170916,0,0,0,0,0,0,669,101,0,0,0,0,0,0,0,0,502,0,4217,0,0,0,0,0,0,0,0,334,0,10287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170917,0,0,0,0,0,0,675,104,0,0,0,0,0,0,0,0,505,0,4242,0,0,0,0,0,0,0,0,337,0,10380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170918,0,0,0,0,0,0,678,104,0,0,0,0,0,0,0,0,507,0,4259,0,0,0,0,0,0,0,0,339,0,10441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170919,0,0,0,0,0,0,682,103,0,0,0,0,0,0,0,0,510,0,4284,0,0,0,0,0,0,0,0,341,0,10503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170920,0,0,0,0,0,0,688,105,0,0,0,0,0,0,0,0,513,0,4309,0,0,0,0,0,0,0,0,343,0,10564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170921,0,0,0,0,0,0,689,104,0,0,0,0,0,0,0,0,516,0,4334,0,0,0,0,0,0,0,0,344,0,10595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170922,0,0,0,0,0,0,695,104,0,0,0,0,0,0,0,0,520,0,4368,0,0,0,0,0,0,0,0,347,0,10688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170923,0,0,0,0,0,0,700,108,0,0,0,0,0,0,0,0,523,0,4393,0,0,0,0,0,0,0,0,349,0,10749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170924,0,0,0,0,0,0,702,106,0,0,0,0,0,0,0,0,526,0,4418,0,0,0,0,0,0,0,0,350,0,10780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170925,0,0,0,0,0,0,705,108,0,0,0,0,0,0,0,0,528,0,4435,0,0,0,0,0,0,0,0,352,0,10842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170926,0,0,0,0,0,0,709,110,0,0,0,0,0,0,0,0,532,0,4469,0,0,0,0,0,0,0,0,355,0,10934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170927,0,0,0,0,0,0,715,111,0,0,0,0,0,0,0,0,534,0,4486,0,0,0,0,0,0,0,0,357,0,10996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170928,0,0,0,0,0,0,719,109,0,0,0,0,0,0,0,0,537,0,4511,0,0,0,0,0,0,0,0,359,0,11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170929,0,0,0,0,0,0,723,112,0,0,0,0,0,0,0,0,540,0,4536,0,0,0,0,0,0,0,0,361,0,11119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170930,0,0,0,0,0,0,727,112,0,0,0,0,0,0,0,0,543,0,4561,0,0,0,0,0,0,0,0,363,0,11180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171001,0,0,0,0,0,0,731,112,0,0,0,0,0,0,0,0,547,0,4595,0,0,0,0,0,0,0,0,365,0,11242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171002,0,0,0,0,0,0,733,111,0,0,0,0,0,0,0,0,550,0,4620,0,0,0,0,0,0,0,0,366,0,11273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171003,0,0,0,0,0,0,739,113,0,0,0,0,0,0,0,0,552,0,4637,0,0,0,0,0,0,0,0,369,0,11365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171004,0,0,0,0,0,0,741,115,0,0,0,0,0,0,0,0,555,0,4662,0,0,0,0,0,0,0,0,370,0,11396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171005,0,0,0,0,0,0,746,115,0,0,0,0,0,0,0,0,559,0,4696,0,0,0,0,0,0,0,0,372,0,11458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171006,0,0,0,0,0,0,749,114,0,0,0,0,0,0,0,0,561,0,4712,0,0,0,0,0,0,0,0,374,0,11519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171007,0,0,0,0,0,0,754,116,0,0,0,0,0,0,0,0,564,0,4738,0,0,0,0,0,0,0,0,376,0,11581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171008,0,0,0,0,0,0,759,115,0,0,0,0,0,0,0,0,568,0,4771,0,0,0,0,0,0,0,0,379,0,11673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171009,0,0,0,0,0,0,758,114,0,0,0,0,0,0,0,0,568,0,4771,0,0,0,0,0,0,0,0,379,0,11673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
