20170723,1961,5883000,785,23,4,0,449,71,0,0,0,0,0,0,0,0,336,0,5040,0,0,0,0,0,0,0,0,448,0,24640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170724,1964,5892000,794,612,57,0,454,71,0,0,0,0,0,0,0,0,340,0,5100,0,0,0,0,0,0,0,0,454,0,24970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170725,1966,5899000,801,312,124,0,459,72,0,0,0,0,0,0,0,0,342,0,5130,0,0,0,0,0,0,0,0,458,0,25190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170726,1968,5905000,807,452,119,0,462,71,0,0,0,0,0,0,0,0,346,0,5190,0,0,0,0,0,0,0,0,460,0,25300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170727,1971,5914000,816,496,210,0,466,71,0,0,0,0,0,0,0,0,349,0,5235,0,0,0,0,0,0,0,0,466,0,25630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170728,1973,5920000,822,76,19,375000,470,74,0,0,0,0,0,0,0,0,352,0,5280,0,0,0,0,0,0,0,0,470,0,25850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170729,1975,5925000,827,549,84,375000,473,73,0,0,0,0,0,0,0,0,354,0,5310,0,0,0,0,0,0,0,0,472,0,25960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170730,1977,5932000,834,12,8,375000,477,74,0,0,0,0,0,0,0,0,357,0,5355,0,0,0,0,0,0,0,0,476,0,26180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170731,1980,5940000,842,323,152,375000,483,72,0,0,0,0,0,0,0,0,360,0,5400,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,482,0,26510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170801,1982,5947000,849,74,31,375000,486,73,0,0,0,0,0,0,0,0,363,0,5445,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,486,0,26730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170802,1984,5953000,855,122,23,375000,489,74,0,0,0,0,0,0,0,0,366,0,5490,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,488,0,26840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170803,1987,5960000,862,372,320,375000,493,75,0,0,0,0,0,0,0,0,369,0,5535,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,492,0,27060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170804,1990,5970000,872,514,279,375000,499,77,0,0,0,0,0,0,0,0,373,0,5595,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,498,0,27390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170805,1992,5977000,879,74,26,375000,504,77,0,0,0,0,0,0,0,0,376,0,5640,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,502,0,27610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170806,1994,5982000,884,20,9,375000,506,78,0,0,0,0,0,0,0,0,378,0,5670,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,506,0,27830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170807,1996,5989000,891,31,10,375000,510,80,0,0,0,0,0,0,0,0,381,0,5715,0,0,0,0,0,0,0,0,510,0,28050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170808,1999,5998000,900,242,206,375000,515,79,0,0,0,0,0,0,0,0,385,0,5775,0,0,0,0,0,0,0,0,514,0,28270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170809,2001,6003000,905,366,62,375000,518,80,0,0,0,0,0,0,0,0,388,0,5820,0,0,0,0,0,0,0,0,516,0,28380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170810,2003,6010000,912,497,24,375000,521,79,0,0,0,0,0,0,0,0,391,0,5865,0,0,0,0,0,0,0,0,520,0,28600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170811,2005,6015000,917,125,82,375000,524,80,0,0,0,0,0,0,0,0,393,0,5895,0,0,0,0,0,0,0,0,524,0,28820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170812,2008,6025000,927,67,20,375000,530,83,0,0,0,0,0,0,0,0,397,0,5955,0,0,0,0,0,0,0,0,530,0,29150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170813,2010,6031000,933,22,4,375000,533,83,0,0,0,0,0,0,0,0,400,0,6000,0,0,0,0,0,0,0,0,532,0,29260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170814,2013,6040000,942,448,115,0,539,81,0,0,0,0,0,0,0,0,402,0,6030,0,0,0,0,0,0,0,21981.14286,538,5607.389543,29590,249072,185,10068,106966.25,539709,18,36418,101000,708867,2528,134516.3942,384884,1392,67375,39323,310,19197.5,39152,88,19051.25
20170815,2015,6045000,947,344,130,0,542,84,0,0,0,0,0,0,0,0,405,0,6075,0,0,0,0,0,0,0,181365,542,49367.553,29810,267200,183,10068,114505,596123,31,36660,101000,684557,2805,133709.0328,342719,1560,67228.16458,81726,732,44487.5,88854,255,44202.5
20170816,2017,6052000,954,148,16,0,546,86,0,0,0,0,0,0,0,0,409,0,6135,0,0,0,0,0,0,0,190154,544,53585.3972,29920,263991,214,11425,117317.5,567377,14,35515,101000,704782,2301,121125,491636,1684,80133.67406,75159,762,54908.75,42257,158,19286.25
20170817,2019,6058000,960,427,77,0,549,83,0,0,0,0,0,0,0,0,411,0,6165,0,0,0,0,0,0,0,237724,548,64209.2524,30140,258908,216,11258,115897.5,575639,9,33714,101000,652236,2049,120978.3777,451921,1459,80750,90233,998,73362.5,41222,133,18188.75
20170818,2022,6067000,969,148,147,0,554,86,0,0,0,0,0,0,0,0,414,0,6210,0,0,0,0,0,0,0,234838,554,64885.7394,30470,50387,50,2106,34088,549040,6,33163,101000,496979,1459,90375,871798,2729,161875,89052,882,53787.5,36391,111,14332.5
20170819,2024,6073000,975,641,43,0,557,84,0,0,0,0,0,0,0,0,418,0,6270,0,0,0,0,0,0,0,293191,556,83324.8822,30580,39141,24,1405,16996.25,607802,13,35148,101000,519067,1518,90010.48618,944346,2740,161795.2527,76440,647,35110,20766,74,8807.5
20170820,2027,6082000,984,65,59,0,563,86,0,0,0,0,0,0,0,0,420,0,6300,0,0,0,0,0,0,0,313943,562,88061.0115,30910,24395,19,911,11182.5,575516,8,35014,101000,492577,1509,90375,874960,2568,161875,64359,550,36716.25,23538,85,9138.75
20170821,2030,6089000,991,367,123,0,568,86,0,0,0,0,0,0,0,0,424,0,6360,0,0,0,0,0,0,0,313936,566,88059.048,31130,31509,23,1052,20277.5,373548,4,22371,68782.11016,700614,2021,125000,967724,2516,161875,70679,517,35317.5,26112,99,9132.5
20170822,2031,6094000,996,671,74,0,570,87,0,0,0,0,0,0,0,0,426,0,6390,0,0,0,0,0,0,0,362349,570,102762.1764,31350,26714,15,974,18612.5,178025,3,10972,28750,496284,1341,85000,1047159,2461,161875,84778,698,36900,25468,83,9127.5
20170823,2034,6102000,1004,95,59,0,575,87,0,0,0,0,0,0,0,0,430,0,6450,0,0,0,0,0,0,0,369740,574,100939.02,31570,26270,22,994,16341.25,172357,0,11145,28760.3293,519085,1355,85000,1123042,2458,161875,87947,721,36700,26727,90,9126.25
20170824,2036,6107000,1009,35,25,0,577,90,0,0,0,0,0,0,0,0,433,0,6495,0,0,0,0,0,0,0,386443,576,100513.8243,31680,26784,21,1038,16373.75,151471,1,9828,29214.98139,472809,1269,85806.81392,1095020,2357,163012.5737,85453,740,36713,27253,68,8898.75
20170825,2039,6116000,1018,294,130,0,583,89,0,0,0,0,0,0,0,0,436,0,6540,0,0,0,0,0,0,0,108868,582,28479.8688,32010,14325,24,650,7242.5,226529,6,16603,150154.5741,593527,1753,225127.7899,845486,2082,250130.9548,31605,292,13596,11629,26,3076
20170826,2041,6122000,1024,347,121,0,585,89,0,0,0,0,0,0,0,0,439,0,6585,0,0,0,0,0,0,0,0,584,0,32120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170827,2043,6129000,1031,13,0,0,590,90,0,0,0,0,0,0,0,0,441,0,6615,0,0,0,0,0,0,0,0,590,0,32450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170828,2046,6137000,1039,384,294,0,594,92,0,0,0,0,0,0,0,0,445,0,6675,0,0,0,0,0,0,0,0,594,0,32670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170829,2048,6143000,1045,138,30,0,598,92,0,0,0,0,0,0,0,0,448,0,6720,0,0,0,0,0,0,0,0,598,0,32890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170830,2050,6151000,1053,36,7,0,602,91,0,0,0,0,0,0,0,0,451,0,6765,0,0,0,0,0,0,0,0,602,0,33110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170831,,,1060,375,127,0,608,95,0,0,0,0,0,0,0,0,453,0,6795,0,0,0,0,0,0,0,0,606,0,33330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170901,0,0,0,0,0,0,611,92,0,0,0,0,0,0,0,0,457,0,6855,0,0,0,0,0,0,0,0,305,0,16775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170902,0,0,0,0,0,0,615,95,0,0,0,0,0,0,0,0,460,0,6900,0,0,0,0,0,0,0,0,307,0,16885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170903,0,0,0,0,0,0,618,93,0,0,0,0,0,0,0,0,463,0,6945,0,0,0,0,0,0,0,0,309,0,16995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170904,0,0,0,0,0,0,621,96,0,0,0,0,0,0,0,0,465,0,6975,0,0,0,0,0,0,0,0,310,0,17050,0,0,0,0,0,0,0,0,446040,1014,69900.87069,360079,1051,70250,22036,79,27133.75,83978,103,25002.5
20170905,0,0,0,0,0,0,626,94,0,0,0,0,0,0,0,0,468,0,7020,0,0,0,0,0,0,0,0,313,0,17215,0,0,0,0,0,0,0,0,517359,1001,69975.21824,419970,1003,70250,47686,204,67551.25,143357,199,61985
20170906,0,0,0,0,0,0,632,95,0,0,0,0,0,0,0,0,471,0,7065,0,0,0,0,0,0,0,0,315,0,17325,0,0,0,0,0,0,0,0,958911,1897,161065.8191,878585,1918,161239.1021,31433,136,46671.25,81480,137,39122.5
20170907,0,0,0,0,0,0,634,95,0,0,0,0,0,0,0,0,474,0,7110,0,0,0,0,0,0,0,0,317,0,17435,0,0,0,0,0,0,0,0,948629,1854,172353.0975,928721,1852,171666.9401,0,0,0,0,0,0
20170908,0,0,0,0,0,0,638,97,0,0,0,0,0,0,0,0,478,0,7170,0,0,0,0,0,0,0,0,319,0,17545,0,0,0,0,0,0,0,0,784114,1533,140750,1170675,2269,211000,0,0,0,0,0,0
20170909,0,0,0,0,0,0,641,97,0,0,0,0,0,0,0,0,480,0,7200,0,0,0,0,0,0,0,0,321,0,17655,0,0,0,0,0,0,0,0,683597,1510,141824.2102,1011170,2220,212128.103,0,0,0,0,0,0
20170910,0,0,0,0,0,0,647,101,0,0,0,0,0,0,0,0,484,0,7260,0,0,0,0,0,0,0,0,323,0,17765,0,0,0,0,0,0,0,0,751473,1481,145499.3352,1106811,2215,217223.2338,0,0,0,0,0,0
20170911,0,0,0,0,0,0,650,98,0,0,0,0,0,0,0,0,486,0,7290,0,0,0,0,0,0,0,0,325,0,17875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170912,0,0,0,0,0,0,656,101,0,0,0,0,0,0,0,0,489,0,7335,0,0,0,0,0,0,0,0,327,0,17985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170913,0,0,0,0,0,0,658,102,0,0,0,0,0,0,0,0,492,0,7380,0,0,0,0,0,0,0,0,329,0,18095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170914,0,0,0,0,0,0,663,102,0,0,0,0,0,0,0,0,496,0,7440,0,0,0,0,0,0,0,0,331,0,18205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170915,0,0,0,0,0,0,668,103,0,0,0,0,0,0,0,0,498,0,7470,0,0,0,0,0,0,0,0,333,0,18315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170916,0,0,0,0,0,0,669,101,0,0,0,0,0,0,0,0,502,0,7530,0,0,0,0,0,0,0,0,334,0,18370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170917,0,0,0,0,0,0,675,104,0,0,0,0,0,0,0,0,505,0,7575,0,0,0,0,0,0,0,0,337,0,18535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170918,0,0,0,0,0,0,678,104,0,0,0,0,0,0,0,0,507,0,7605,0,0,0,0,0,0,0,0,339,0,18645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170919,0,0,0,0,0,0,682,103,0,0,0,0,0,0,0,0,510,0,7650,0,0,0,0,0,0,0,0,341,0,18755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170920,0,0,0,0,0,0,688,105,0,0,0,0,0,0,0,0,513,0,7695,0,0,0,0,0,0,0,0,343,0,18865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170921,0,0,0,0,0,0,689,104,0,0,0,0,0,0,0,0,516,0,7740,0,0,0,0,0,0,0,0,344,0,18920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170922,0,0,0,0,0,0,695,104,0,0,0,0,0,0,0,0,520,0,7800,0,0,0,0,0,0,0,0,347,0,19085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170923,0,0,0,0,0,0,700,108,0,0,0,0,0,0,0,0,523,0,7845,0,0,0,0,0,0,0,0,349,0,19195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170924,0,0,0,0,0,0,702,106,0,0,0,0,0,0,0,0,526,0,7890,0,0,0,0,0,0,0,0,350,0,19250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170925,0,0,0,0,0,0,705,108,0,0,0,0,0,0,0,0,528,0,7920,0,0,0,0,0,0,0,0,352,0,19360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170926,0,0,0,0,0,0,709,110,0,0,0,0,0,0,0,0,532,0,7980,0,0,0,0,0,0,0,0,355,0,19525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170927,0,0,0,0,0,0,715,111,0,0,0,0,0,0,0,0,534,0,8010,0,0,0,0,0,0,0,0,357,0,19635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170928,0,0,0,0,0,0,719,109,0,0,0,0,0,0,0,0,537,0,8055,0,0,0,0,0,0,0,0,359,0,19745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170929,0,0,0,0,0,0,723,112,0,0,0,0,0,0,0,0,540,0,8100,0,0,0,0,0,0,0,0,361,0,19855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170930,0,0,0,0,0,0,727,112,0,0,0,0,0,0,0,0,543,0,8145,0,0,0,0,0,0,0,0,363,0,19965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171001,0,0,0,0,0,0,731,112,0,0,0,0,0,0,0,0,547,0,8205,0,0,0,0,0,0,0,0,365,0,20075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171002,0,0,0,0,0,0,733,111,0,0,0,0,0,0,0,0,550,0,8250,0,0,0,0,0,0,0,0,366,0,20130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171003,0,0,0,0,0,0,739,113,0,0,0,0,0,0,0,0,552,0,8280,0,0,0,0,0,0,0,0,369,0,20295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171004,0,0,0,0,0,0,741,115,0,0,0,0,0,0,0,0,555,0,8325,0,0,0,0,0,0,0,0,370,0,20350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171005,0,0,0,0,0,0,746,115,0,0,0,0,0,0,0,0,559,0,8385,0,0,0,0,0,0,0,0,372,0,20460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171006,0,0,0,0,0,0,749,114,0,0,0,0,0,0,0,0,561,0,8415,0,0,0,0,0,0,0,0,374,0,20570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171007,0,0,0,0,0,0,754,116,0,0,0,0,0,0,0,0,564,0,8460,0,0,0,0,0,0,0,0,376,0,20680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171008,0,0,0,0,0,0,759,115,0,0,0,0,0,0,0,0,568,0,8520,0,0,0,0,0,0,0,0,379,0,20845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171009,0,0,0,0,0,0,758,114,0,0,0,0,0,0,0,0,568,0,8520,0,0,0,0,0,0,0,0,379,0,20845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,844338000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
