20170725,899,899000,801,312,124,0,459,72,0,0,0,0,0,0,0,0,342,0,10260,0,0,0,0,0,0,0,0,458,0,50380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170726,905,905000,807,452,119,0,462,71,0,0,0,0,0,0,0,0,346,0,10380,0,0,0,0,0,0,0,0,460,0,50600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170727,914,914000,816,496,210,0,466,71,0,0,0,0,0,0,0,0,349,0,10470,0,0,0,0,0,0,0,0,466,0,51260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170728,920,920000,822,76,19,11250000,470,74,0,0,0,0,0,0,0,0,352,0,10560,0,0,0,0,0,0,0,0,470,0,51700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170729,925,925000,827,549,84,11250000,473,73,0,0,0,0,0,0,0,0,354,0,10620,0,0,0,0,0,0,0,0,472,0,51920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170730,932,932000,834,12,8,11250000,477,74,0,0,0,0,0,0,0,0,357,0,10710,0,0,0,0,0,0,0,0,476,0,52360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170731,940,940000,842,323,152,11250000,483,72,0,0,0,0,0,0,0,0,360,0,10800,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,482,0,53020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170801,947,947000,849,74,31,11250000,486,73,0,0,0,0,0,0,0,0,363,0,10890,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,486,0,53460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170802,953,953000,855,122,23,11250000,489,74,0,0,0,0,0,0,0,0,366,0,10980,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,488,0,53680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170803,960,960000,862,372,320,11250000,493,75,0,0,0,0,0,0,0,0,369,0,11070,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,492,0,54120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170804,970,970000,872,514,279,11250000,499,77,0,0,0,0,0,0,0,0,373,0,11190,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,498,0,54780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170805,977,977000,879,74,26,11250000,504,77,0,0,0,0,0,0,0,0,376,0,11280,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,502,0,55220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170806,982,982000,884,20,9,11250000,506,78,0,0,0,0,0,0,0,0,378,0,11340,0,0,0,253790.1429,193.7154781,46437.08404,428614.2857,0,506,0,55660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170807,989,989000,891,31,10,11250000,510,80,0,0,0,0,0,0,0,0,381,0,11430,0,0,0,0,0,0,0,0,510,0,56100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170808,998,998000,900,242,206,11250000,515,79,0,0,0,0,0,0,0,0,385,0,11550,0,0,0,0,0,0,0,0,514,0,56540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170809,1003,1003000,905,366,62,11250000,518,80,0,0,0,0,0,0,0,0,388,0,11640,0,0,0,0,0,0,0,0,516,0,56760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170810,1010,1010000,912,497,24,11250000,521,79,0,0,0,0,0,0,0,0,391,0,11730,0,0,0,0,0,0,0,0,520,0,57200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170811,1015,1015000,917,125,82,11250000,524,80,0,0,0,0,0,0,0,0,393,0,11790,0,0,0,0,0,0,0,0,524,0,57640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170812,1025,1025000,927,67,20,11250000,530,83,0,0,0,0,0,0,0,0,397,0,11910,0,0,0,0,0,0,0,0,530,0,58300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170813,1031,1031000,933,22,4,11250000,533,83,0,0,0,0,0,0,0,0,400,0,12000,0,0,0,0,0,0,0,0,532,0,58520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170814,1040,1040000,942,448,115,0,539,81,0,0,0,0,0,0,0,0,402,0,12060,0,0,0,0,0,0,0,21981.14286,538,5607.389543,59180,249072,185,10068,106966.25,539709,18,36418,101000,708867,2528,134516.3942,384884,1392,67375,39323,310,19197.5,39152,88,19051.25
20170815,1045,1045000,947,344,130,0,542,84,0,0,0,0,0,0,0,0,405,0,12150,0,0,0,0,0,0,0,181365,542,49367.553,59620,267200,183,10068,114505,596123,31,36660,101000,684557,2805,133709.0328,342719,1560,67228.16458,81726,732,44487.5,88854,255,44202.5
20170816,1052,1052000,954,148,16,0,546,86,0,0,0,0,0,0,0,0,409,0,12270,0,0,0,0,0,0,0,190154,544,53585.3972,59840,263991,214,11425,117317.5,567377,14,35515,101000,704782,2301,121125,491636,1684,80133.67406,75159,762,54908.75,42257,158,19286.25
20170817,1058,1058000,960,427,77,0,549,83,0,0,0,0,0,0,0,0,411,0,12330,0,0,0,0,0,0,0,237724,548,64209.2524,60280,258908,216,11258,115897.5,575639,9,33714,101000,652236,2049,120978.3777,451921,1459,80750,90233,998,73362.5,41222,133,18188.75
20170818,1067,1067000,969,148,147,0,554,86,0,0,0,0,0,0,0,0,414,0,12420,0,0,0,0,0,0,0,234838,554,64885.7394,60940,50387,50,2106,34088,549040,6,33163,101000,496979,1459,90375,871798,2729,161875,89052,882,53787.5,36391,111,14332.5
20170819,1073,1073000,975,641,43,0,557,84,0,0,0,0,0,0,0,0,418,0,12540,0,0,0,0,0,0,0,293191,556,83324.8822,61160,39141,24,1405,16996.25,607802,13,35148,101000,519067,1518,90010.48618,944346,2740,161795.2527,76440,647,35110,20766,74,8807.5
20170820,1082,1082000,984,65,59,0,563,86,0,0,0,0,0,0,0,0,420,0,12600,0,0,0,0,0,0,0,313943,562,88061.0115,61820,24395,19,911,11182.5,575516,8,35014,101000,492577,1509,90375,874960,2568,161875,64359,550,36716.25,23538,85,9138.75
20170821,1089,1089000,991,367,123,0,568,86,0,0,0,0,0,0,0,0,424,0,12720,0,0,0,0,0,0,0,313936,566,88059.048,62260,31509,23,1052,20277.5,373548,4,22371,68782.11016,700614,2021,125000,967724,2516,161875,70679,517,35317.5,26112,99,9132.5
20170822,1094,1094000,996,671,74,0,570,87,0,0,0,0,0,0,0,0,426,0,12780,0,0,0,0,0,0,0,362349,570,102762.1764,62700,26714,15,974,18612.5,178025,3,10972,28750,496284,1341,85000,1047159,2461,161875,84778,698,36900,25468,83,9127.5
20170823,1102,1102000,1004,95,59,0,575,87,0,0,0,0,0,0,0,0,430,0,12900,0,0,0,0,0,0,0,369740,574,100939.02,63140,26270,22,994,16341.25,172357,0,11145,28760.3293,519085,1355,85000,1123042,2458,161875,87947,721,36700,26727,90,9126.25
20170824,1107,1107000,1009,35,25,0,577,90,0,0,0,0,0,0,0,0,433,0,12990,0,0,0,0,0,0,0,386443,576,100513.8243,63360,26784,21,1038,16373.75,151471,1,9828,29214.98139,472809,1269,85806.81392,1095020,2357,163012.5737,85453,740,36713,27253,68,8898.75
20170825,1116,1116000,1018,294,130,0,583,89,0,0,0,0,0,0,0,0,436,0,13080,0,0,0,0,0,0,0,108868,582,28479.8688,64020,14325,24,650,7242.5,226529,6,16603,150154.5741,593527,1753,225127.7899,845486,2082,250130.9548,31605,292,13596,11629,26,3076
20170826,1122,1122000,1024,347,121,0,585,89,0,0,0,0,0,0,0,0,439,0,13170,0,0,0,0,0,0,0,0,584,0,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170827,1129,1129000,1031,13,0,0,590,90,0,0,0,0,0,0,0,0,441,0,13230,0,0,0,0,0,0,0,0,590,0,64900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170828,1137,1137000,1039,384,294,0,594,92,0,0,0,0,0,0,0,0,445,0,13350,0,0,0,0,0,0,0,0,594,0,65340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170829,1143,1143000,1045,138,30,0,598,92,0,0,0,0,0,0,0,0,448,0,13440,0,0,0,0,0,0,0,0,598,0,65780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170830,1151,1151000,1053,36,7,0,602,91,0,0,0,0,0,0,0,0,451,0,13530,0,0,0,0,0,0,0,0,602,0,66220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170831,1158,1158000,1060,375,127,0,608,95,0,0,0,0,0,0,0,0,453,0,13590,0,0,0,0,0,0,0,0,606,0,66660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170901,0,0,0,0,0,0,611,92,0,0,0,0,0,0,0,0,457,0,13710,0,0,0,0,0,0,0,0,305,0,33550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170902,0,0,0,0,0,0,615,95,0,0,0,0,0,0,0,0,460,0,13800,0,0,0,0,0,0,0,0,307,0,33770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170903,0,0,0,0,0,0,618,93,0,0,0,0,0,0,0,0,463,0,13890,0,0,0,0,0,0,0,0,309,0,33990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170904,0,0,0,0,0,0,621,96,0,0,0,0,0,0,0,0,465,0,13950,0,0,0,0,0,0,0,0,310,0,34100,0,0,0,0,0,0,0,0,446040,1014,69900.87069,360079,1051,70250,22036,79,27133.75,83978,103,25002.5
20170905,0,0,0,0,0,0,626,94,0,0,0,0,0,0,0,0,468,0,14040,0,0,0,0,0,0,0,0,313,0,34430,0,0,0,0,0,0,0,0,517359,1001,69975.21824,419970,1003,70250,47686,204,67551.25,143357,199,61985
20170906,0,0,0,0,0,0,632,95,0,0,0,0,0,0,0,0,471,0,14130,0,0,0,0,0,0,0,0,315,0,34650,0,0,0,0,0,0,0,0,958911,1897,161065.8191,878585,1918,161239.1021,31433,136,46671.25,81480,137,39122.5
20170907,0,0,0,0,0,0,634,95,0,0,0,0,0,0,0,0,474,0,14220,0,0,0,0,0,0,0,0,317,0,34870,0,0,0,0,0,0,0,0,948629,1854,172353.0975,928721,1852,171666.9401,0,0,0,0,0,0
20170908,0,0,0,0,0,0,638,97,0,0,0,0,0,0,0,0,478,0,14340,0,0,0,0,0,0,0,0,319,0,35090,0,0,0,0,0,0,0,0,784114,1533,140750,1170675,2269,211000,0,0,0,0,0,0
20170909,0,0,0,0,0,0,641,97,0,0,0,0,0,0,0,0,480,0,14400,0,0,0,0,0,0,0,0,321,0,35310,0,0,0,0,0,0,0,0,683597,1510,141824.2102,1011170,2220,212128.103,0,0,0,0,0,0
20170910,0,0,0,0,0,0,647,101,0,0,0,0,0,0,0,0,484,0,14520,0,0,0,0,0,0,0,0,323,0,35530,0,0,0,0,0,0,0,0,751473,1481,145499.3352,1106811,2215,217223.2338,0,0,0,0,0,0
20170911,0,0,0,0,0,0,650,98,0,0,0,0,0,0,0,0,486,0,14580,0,0,0,0,0,0,0,0,325,0,35750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170912,0,0,0,0,0,0,656,101,0,0,0,0,0,0,0,0,489,0,14670,0,0,0,0,0,0,0,0,327,0,35970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170913,0,0,0,0,0,0,658,102,0,0,0,0,0,0,0,0,492,0,14760,0,0,0,0,0,0,0,0,329,0,36190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170914,0,0,0,0,0,0,663,102,0,0,0,0,0,0,0,0,496,0,14880,0,0,0,0,0,0,0,0,331,0,36410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170915,0,0,0,0,0,0,668,103,0,0,0,0,0,0,0,0,498,0,14940,0,0,0,0,0,0,0,0,333,0,36630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170916,0,0,0,0,0,0,669,101,0,0,0,0,0,0,0,0,502,0,15060,0,0,0,0,0,0,0,0,334,0,36740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170917,0,0,0,0,0,0,675,104,0,0,0,0,0,0,0,0,505,0,15150,0,0,0,0,0,0,0,0,337,0,37070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170918,0,0,0,0,0,0,678,104,0,0,0,0,0,0,0,0,507,0,15210,0,0,0,0,0,0,0,0,339,0,37290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170919,0,0,0,0,0,0,682,103,0,0,0,0,0,0,0,0,510,0,15300,0,0,0,0,0,0,0,0,341,0,37510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170920,0,0,0,0,0,0,688,105,0,0,0,0,0,0,0,0,513,0,15390,0,0,0,0,0,0,0,0,343,0,37730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170921,0,0,0,0,0,0,689,104,0,0,0,0,0,0,0,0,516,0,15480,0,0,0,0,0,0,0,0,344,0,37840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170922,0,0,0,0,0,0,695,104,0,0,0,0,0,0,0,0,520,0,15600,0,0,0,0,0,0,0,0,347,0,38170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170923,0,0,0,0,0,0,700,108,0,0,0,0,0,0,0,0,523,0,15690,0,0,0,0,0,0,0,0,349,0,38390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170924,0,0,0,0,0,0,702,106,0,0,0,0,0,0,0,0,526,0,15780,0,0,0,0,0,0,0,0,350,0,38500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170925,0,0,0,0,0,0,705,108,0,0,0,0,0,0,0,0,528,0,15840,0,0,0,0,0,0,0,0,352,0,38720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170926,0,0,0,0,0,0,709,110,0,0,0,0,0,0,0,0,532,0,15960,0,0,0,0,0,0,0,0,355,0,39050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170927,0,0,0,0,0,0,715,111,0,0,0,0,0,0,0,0,534,0,16020,0,0,0,0,0,0,0,0,357,0,39270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170928,0,0,0,0,0,0,719,109,0,0,0,0,0,0,0,0,537,0,16110,0,0,0,0,0,0,0,0,359,0,39490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170929,0,0,0,0,0,0,723,112,0,0,0,0,0,0,0,0,540,0,16200,0,0,0,0,0,0,0,0,361,0,39710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170930,0,0,0,0,0,0,727,112,0,0,0,0,0,0,0,0,543,0,16290,0,0,0,0,0,0,0,0,363,0,39930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171001,0,0,0,0,0,0,731,112,0,0,0,0,0,0,0,0,547,0,16410,0,0,0,0,0,0,0,0,365,0,40150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171002,0,0,0,0,0,0,733,111,0,0,0,0,0,0,0,0,550,0,16500,0,0,0,0,0,0,0,0,366,0,40260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171003,0,0,0,0,0,0,739,113,0,0,0,0,0,0,0,0,552,0,16560,0,0,0,0,0,0,0,0,369,0,40590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171004,0,0,0,0,0,0,741,115,0,0,0,0,0,0,0,0,555,0,16650,0,0,0,0,0,0,0,0,370,0,40700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171005,0,0,0,0,0,0,746,115,0,0,0,0,0,0,0,0,559,0,16770,0,0,0,0,0,0,0,0,372,0,40920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171006,0,0,0,0,0,0,749,114,0,0,0,0,0,0,0,0,561,0,16830,0,0,0,0,0,0,0,0,374,0,41140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171007,0,0,0,0,0,0,754,116,0,0,0,0,0,0,0,0,564,0,16920,0,0,0,0,0,0,0,0,376,0,41360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171008,0,0,0,0,0,0,759,115,0,0,0,0,0,0,0,0,568,0,17040,0,0,0,0,0,0,0,0,379,0,41690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171009,98,98000,0,0,0,0,758,114,0,0,0,0,0,0,0,0,568,0,17040,0,0,0,0,0,0,0,0,379,0,41690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
